2019-01-01 17:47:09,北京新机场“凤凰展翅”正式亮相,"[!--begin:htmlVideoCode--]add7ada2bdb54f48b6036f26be0960a0,0,1,news[!--end:htmlVideoCode--]
经过数千名建设者历时三年多的精心“雕琢”,北京大兴国际机场主航站楼终于揭开了神秘的面纱。目前，航站楼金属屋面已经全部完工，从空中俯瞰，新机场航站楼的凤凰造型以及三纵一横的跑道布局已经清晰呈现，北京新机场正式展现出凤凰展翅的壮观景象。
北京新机场主航站楼金属屋面投影面积有18万平方米，约等于25个标准足球场大小，使用了63450根圆钢管焊接而成，总长度可以环绕北京五环路5圈。整个航站楼一共使用了12800块玻璃，其中屋顶用玻璃8000多块。由于屋顶采用流线曲面构造，所以每块玻璃都有独特的角度。航站楼室内吊顶，采用的是新型复杂双曲面漫反射大吊顶，从C型柱侧面到顶面进行连续变化，形成“如意祥云”的肌理，视觉效果与地面拼花石材的“繁花似锦”和浮岛的“流光溢彩”上下呼应。
北京城建大兴国际机场主航站楼项目经理 李建华
：我们凤凰展翅的金属屋面，还有玻璃幕墙、门窗安装全部完成，还有楼前整个市政工程全部完工。
目前，北京新机场主航站楼室外装饰已全面完工，高架桥实现通车，室外道路全面贯通，1500多公里的电缆已铺设完毕，室内25万台空调机组系统的调试工作已经完成，楼内已具备通电、供暖条件，建设者们正在加速推进各项建设工作。
北京城建大兴国际机场主航站楼项目经理 李建华
：我们航站楼最核心、功能最强大的机电设备系统的安装和调试工作，目前正在紧锣密鼓地推进。现在我们已经在做送电和单系统调试工作。这个工作要在春节前全部完成。我们到今年的春节前。要实现楼内装修的大面积亮相。给大家呈现我们设计图纸的完美的一个效果。"
2019-01-01 16:47:48,【海外人士热议习近平主席新年贺词】相信中国新一年里将获更大发展,"[!--begin:htmlVideoCode--]7bf4cf4dec134d9baa6058e918309111,0,1,news[!--end:htmlVideoCode--]
很多海外人士在收看完国家主席习近平新年贺词后表示，从新年贺词中看到了中国的发展成就和继续开放的决心，相信中国在新的一年里将获得更大发展，为世界做出更多贡献。
菲律宾：新年贺词传递维护和平重要信号
对于习主席在贺词中提到的“中国维护世界和平、促进共同发展的诚意和善意不会变”的内容，菲律宾专家表示，这展现了一个负责任大国的领导人的胸怀和担当。
菲律宾教育部前副部长 经济学家 瓦尔德斯
：习主席知道中国的发展离不开其他国家的发展，中国要与其他国家共同发展。习主席向世界发出了重要的信号，他的意思是维护世界和平非常重要。习主席在这些领域持有开放的思维。我希望全世界所有的领导人能够看到习主席发出的信息，中国不是来征服世界的，中国是来帮助大家发展的。我坚信如此。
巴西：中国向世界发出合作邀请
习主席在新年贺词中特别提到了首届中国国际进口博览会，而巴西正是本次进博会的主宾国之一。曾经长期在华工作生活的巴西亚洲问题专家戈多伊就此认为，这次进博会让中国的经济更为平衡，也为全球企业提供了难得的发展机遇。
巴西前驻华外交官 亚洲问题专家 戈多伊
：（进博会的举办）非常重要，巴西代表团去参加进博会之前请我做过关于中国的讲座。这是中国政府伟大的举措，证明中国不仅想“走出去”，也想“请进来”。在中国企业发展到全世界的同时，也请外国企业走进中国。这非常重要。因为商业是双向的，要有来有往。
在新年到来之际，戈多伊还用中文向中国观众致以节日的问候。
巴西前驻华外交官 亚洲问题专家 戈多伊
：中国的朋友们，新年好。"
2019-01-01 16:46:48,14秒微视频 看跨年灯光秀全城,"[!--begin:htmlVideoCode--]d66245c2722398d106c296110b9044c8,0,1,news[!--end:htmlVideoCode--]
2019年元旦跨年期间，北京、香港、上海、江苏等地开启迎新年模式，炫丽的灯光秀、盛大的烟花汇演、传统的舞龙舞狮等纷纷上演。
14秒，看灯光秀全城，赏烟花满天飞。那你又是怎么跨年的呢？
（编导：赵红媛 刘亚楠 剪辑：高媛  视频来源：央视新闻移动网 矩阵号 闪电新闻 黑龙江广播台 新疆晨报 西安丝路频道 福州广播电视台 东方财经浦东频道 触电新闻 紫金山视频 海口广播电视台）"
2019-01-01 16:45:56,京礼高速兴延段今天通车,"[!--begin:htmlVideoCode--]cc08cffab780489ab984daa90036593c,0,1,news[!--end:htmlVideoCode--]
历经3年多的建设，京礼高速兴延段今天正式开通运营，这是2019年世园会、2022年冬奥会重点交通保障工程。
京礼高速兴延段南起北京市西北六环路双横立交，终点至延庆区大浮坨村西。全长42.2公里，全线设计为双向四车道，预留远期双向六车道通行条件，平原段设计速度100km/h，山区段设计速度80km/h。未来，京礼高速兴延段将与延崇段相接合并成京礼高速，形成北京西北方向第三高速通道。
中国铁建北京兴延高速公路有限公司董事长 谭振武：
兴延高速的建成对缓解北京西北部的交通压力将起到一个积极的作用，大量的车以桥梁和隧道通过，对行车安全、通过能力、旅客的舒适度将起到很大的作用。
兴延高速将从山区直达延庆，北京市区至延庆的开车时间也将缩短为45分钟 。兴延高速将与延崇高速相接合并成京礼高速， 作为京津冀一体化路网的重要组成部分，为2019年世园会、2022年冬奥会提供交通保障。从北京西六环驾车出发，到延庆世园会举办地仅需40分钟； 从北京西六环出发至崇礼冬奥会场地由3个半小时缩短至2小时。 "
2019-01-01 16:47:35,通高铁建机场 中俄边境城市绥芬河发展再提速,"[!--begin:htmlVideoCode--]a92f9872fa914b3798fac7c056d8a746,0,1,news[!--end:htmlVideoCode--]
2018年，我国铁路高速发展，2018年底哈牡高铁正式开通，给黑龙江省绥芬河市这座中俄边境上的城市带来新的动力。2019年，绥芬河机场也将加快建设，这座边贸小城即将迎来“高铁+空港”的发展新阶段。
黑龙江省绥芬河市外贸商户 陈世洲：
这是绥芬河开往哈尔滨的首趟高铁，现在我的心情无比激动，你看它的速度多快，车厢里非常整洁和舒适。
这个在高铁上自拍的人叫陈世洲，家住边贸小城黑龙江省绥芬河市。2018年底刚刚开通的哈牡高铁是首列开进对俄口岸绥芬河站的动车组。要问老陈头一次在家门口坐上高铁为什么这么激动，还得从他做的生意说起。
黑龙江省绥芬河市外贸商户 陈世洲 ：
当时叫“欠欠”就是换，以物换物，“欠欠”完了俄罗斯人带着泡泡糖、纱巾带到他们俄罗斯去卖掉。中国人拿着望远镜、呢子大衣在国内转卖出去，这个利润非常可观的。
绥芬河市位于黑龙江省东南部，与俄罗斯滨海边疆区接壤，小城面积只有460平方公里，却拥有长达27公里的边境线和一座有着近百年历史的边境口岸。老陈就赶上了边境贸易蓬勃兴起的时候，从他跟俄罗斯生意伙伴的合影上就能感受到当时的红火。红红火火的边境贸易让陈世洲萌生了坐火车去哈尔滨采购更多更丰富商品的念头。
黑龙江省绥芬河市外贸商户 陈世洲：
早上3点到老火车站，绥芬河火车站去排队，我们3个人循环排队3、4个小时。乘坐火车人特别多，行程非常漫长，火车特别慢。
随着时代的发展，绥芬河到哈尔滨的火车车程已经缩短到了7个小时，2018年底开通的哈牡高铁将这一行程缩短到了两个半小时。
黑龙江省绥芬河市外贸商户 陈世洲：
就感觉不可想象，铁路飞速的发展太快了。
交通事业的快速发展不仅让老陈真的在家门口坐上了高铁，也让绥芬河的边境贸易飞速前进。到2020年，绥芬河机场也将正式通航，届时这座边贸小城也将迎来“高铁”和“空港”并行的高速发展时代。
黑龙江省绥芬河市副市长 李兴国：
绥芬河将以此次高铁开通为契机，大力构建高铁、高速公路、支线机场立体化的交通网络，吸引更多的人流、物流、资金流、信息流来绥芬河齐聚，大力开展对外经贸合作。"
2019-01-01 16:21:39,脱口秀《世说“新”语》 | 葡萄钞票行李箱 黄金国里迎新年,"[!--begin:htmlVideoCode--]2e69701fff7d72e86ca03f85ec957071,0,1,news[!--end:htmlVideoCode--]
又是一年新年到，央视新闻新媒体推出脱口秀特别节目《世说“新”语》。从花样百出的“年夜饭”到意想不到的跨年活动，从热情奔放的拉丁美洲到同在亚洲的近邻，央视记者带你走遍全球过新年。
位于南美大陆最北端的国家哥伦比亚素有“黄金国”之称，这里的人们乐观开朗，喜欢象征太阳和财物的金黄色。穿上黄色的幸运裤，一手端着葡萄，一手拖着行李箱，兜儿里还要揣着鼓鼓囊囊、沉甸甸的钱包儿，这就是标准的哥伦比亚人迎接新年的装扮。《世说“新”语》第五期，跟着央视记者高雪去哥伦比亚看看吧。
监 制：杨继红 唐怡
策 划：郑弘
编 导：杜丹 郑世成
记 者：高雪"
2019-01-01 17:37:52,【我们都是追梦人】向新时代出发 我们一直在路上,"[!--begin:htmlVideoCode--]fc529e10ba54419ea8eb37879884a01f,0,1,news[!--end:htmlVideoCode--]
新一年，我们都是追梦人，努力奔跑；新一年，我们都将继续奋斗，脚步不停。各行各业的劳动者，在新年第一天向新时代出发，一步一个脚印创造着新的中国奇迹。
2019年1月1日0点，东航货运航班伴着零点钟声飞向大洋彼岸
飞行员 顾维明：
货运航班都是快件、急件，我们工作就得讲究效率、速度，我们的工作体现的就是中国速度、中国效率。我们货运航班出发飞向世界各地，中国出发，不断地出发，再出发。
2019年1月1日0点10分 外卖小哥姚燕鹏送出新年第一份外卖夜宵
外卖小哥 姚燕鹏：
现在是2019年1月1日凌晨12点多，这是我新年送的第一单活，收外卖的一屋子人也加班干活呢，我们都是在工作岗位上跨年，我劳动 我光荣。我们一直在奔跑，我们都是追梦人。
2019年1月1日0点11分，青岛港的边检民警新年第一天职守在岗位上，维护港口辖区的安全稳定
青岛出入境边防检查站 民警 曹勇：
我们执行任务四科，主要负责国际航线船舶的检查和监护任务。公安边防部队集体退出现役，成建制划归公安机关，我们虽然脱下了军装，不再属于军人，但我依然要将军人的精神保持下去。希望在2019年里，我能快速适应这个角色，做好自己的本职工作，守好国家的“大门”。
2019年1月1日3点，快递物流中心连夜分拣着货物；6点30分快递员田范博出门送货
快递员 田范博：
特别多，我们要加倍努力了，我们每一个人都是一颗螺丝钉虽然我们的工作很平凡，但其实也很重要，说不定在哪个写字楼里就一份重要的文件等着我去送呢？不定哪一家买的米等着我送过去下锅呢？其实每次把货及时送到，客户对我表示感谢的时候，我都特别有成就。
2019年1月1日 7点30分 “深中通道”项目正在建设中
深中通道项目 工程师 刘帅：
今天是新年的第一天，正赶上我们深中通道西人工岛正在建立新的搅拌站，新的搅拌站建好之后我们的效率会更高。新的一年我们整装出发，用更高的施工效率缔造中国速度。
2019年1月1日 7点30分 “华丽高速丽江金沙江大桥”项目正在建设中
金沙江大桥工程 建设者 周华能：
在近200米的高空作业真是让人心惊胆战，我们都成了空中飞人，在金沙江大桥上面，我们能看到更美的风景。
金沙江大桥工程 建设者 杨思明 刘小兵：
老前辈带后辈，新技术替代旧技术，这几年的发展是加速度！
金沙江大桥工程 建设者 杨思林 刘成杉：
我们干过泰州大桥、港珠澳大桥、虎门二桥，好几十座梁桥。
9：00 上海洋山港 第一艘驶向一带一路沿线国家的货轮出港
洋山港海事局工作人员 袁万林： 
大家好，我叫袁万林，是洋山港海事局的一名执法人员，我身后的这艘集装箱船，是2019年第一艘从上海洋山港出发的船舶，它将载运着“中国制造”，沿着海上丝绸之路驶往地中海沿岸国家。在这里，我见证了千千万万艘船舶驶往全球各地，见证了中国繁荣发展的活力，2019年我和我的祖国一起扬帆出发，为东方大港做好服务。  
北京 天安门广场 7:33 在万众瞩目下 五星红旗2019年第一次在天安门广场冉冉升起
三军仪仗队天安门国旗护卫队队员 王玉江：
家里人跟亲朋好友说，儿子在三军仪仗队当兵，感觉特别光荣特别自豪。
观众 许珂欣：
我觉得人有目标就会变得越来越好，祖国有了目标有了梦想也会一天比一天繁荣强大。
长沙舰在新年第一天巡航在海防线上
长沙舰官兵：
中国人民海军，挺进深蓝 越来越强大，祝福伟大祖国繁荣昌盛，越来越富强。
（央视记者 杨阳 于飞 门晓燕 吴凯俊）"
2019-01-01 16:08:32,陕西渭南守时兵：在祖国中心守护北京时间,"[!--begin:htmlVideoCode--]079668e513ba43529b900324b6af8169,0,1,news[!--end:htmlVideoCode--]
告别2018，2019已经到来。谁是中国最早迎来2019年的人？这个问题在不同的标准下可能有多个不同的答案，在时间概念上，2018到2019，就是时钟数字由0点到0点0分01秒的跳跃，而大多数人可能不知道，为了这一轻微的跳动，一群年轻人在跨年夜通宵达旦守卫在茫茫关中旷野的一个小小哨位上，他们就是被称为中国守时兵的武警陕西总队渭南支队四中队官兵，也是时间概念上名副其实的，中国最早迎来2019年的人。
位于陕西省渭南市的中国科学院国家授时中心，从中国版图上看，是最接近祖国大地中心点的地方，我们都十分熟悉又最容易忽略的“北京时间”，就是从这里完成校准，并通过无线电波发送到全国各地的。
武警陕西总队渭南支队四中队中队长 刘坤雷：
我们部队是1969年进驻到这儿，专门为授时中心提供勤务保障，2019年正好是满五十年了，这五十年我们中队官兵换了一茬又一茬，但工作内容始终没变，就是守卫北京时间。
作为全国唯一的授时部门，国家授时中心历经五十多年的风风雨雨，一直能为人们提供准确时间，这离不开一代代守时兵们的付出与奉献，北京时间不光和我们的日常生活息息相关，同时也是国家大型科研项目和重大活动唯一参照的时间标准。每到这些时刻，四中队的官兵都要放弃休假，回到岗位上加强值班巡逻。
武警陕西总队渭南支队四中队战士 张伟：
我在这儿当兵八年，像神十一发射、嫦娥四号发射，我是第一见证者，因为那些重要时刻我和我的战友在授时中心做重点保障。
武警陕西总队渭南支队四中队战士 李长飞：
最近两年我们任务重，任务多，因为国家科研项目比较频繁，我觉得自己牺牲一点自己的时间其实也是应该的。
实际上，不光那些重要时刻需要“北京时间”，太空中24小时运转的轨道卫星、祖国大地上加班加点推进的科研项目，没有一个能离开“北京时间”的加持，可以说，只要站上岗哨，官兵们就不能有一秒钟的松懈。
武警陕西总队渭南支队四中队战士 李金明：
在站岗执勤中必须保持高度警惕，如果我们这出了哪怕一微秒的问题，都会有很大的影响。举个例子说，火箭发射过程中，如果出现一微秒的误差，都有可能偏离轨道，造成发射失败。
武警陕西总队渭南支队四中队战士 马林：
2017年7月的一天，我在执勤的时候突然听到水声，水哗哗往外喷，原来是维修房的水管子爆了，可能是机房里面噪音比较大，值班的技术员没听见，我就赶紧敲窗子叫他们，然后下到地下去把开关关上，水万一要是泡到机房，那问题就很严重了。
在距离“钟房”最近的哨位，随时能听到监控设备发出的滴答声，为了集中注意力，官兵们养成了站岗时跟随滴答声计数的习惯，凡是在这里工作过的每一名守时兵，都有不看表就能精准报时的绝活儿。
武警陕西总队渭南支队四中队战士 赵永杰：
平时
我们操课休息的时候，班长会拿个表，组织我们集体猜时间，有的时间
误差上下不超过三分钟左右。
记者：
现在几点？
赵永杰：
7点14分。
记者：
我拿手机咱看一下——7点13分。
不光是这里官兵身怀绝技，这里的环境中也时常发生神秘的现象。
央视记者 刘冠青：
在我手中有个荧光灯管，当我把它举过头顶举到天线下方的时候，会发生闪烁。
班长：
因为这是天线发出的电磁波，会影响周围的电器。
神秘的电磁波看起来有趣，实则会对电子产品产生干扰，这也意味着营房的收音机、电脑、电视大多数时间只能作为摆设，在枯燥的日复一日的工作生活中，官兵们努力用各种方式来丰富自己的业余时间，把小小警营打造得亲密和谐，随着岁月更替，责任代代传承，四中队官兵已经与“北京时间”融为一体。说起关于时间的故事，他们总是能够信手拈来。
武警陕西总队渭南支队四中队战士 王志波：
2016年春节跨年，中国历法上有一个五百万年一遇的闰秒，就是每五百万年，这个时间要多一秒，那一刻我觉得，我真正是时间的参与者和见证者，觉得特别骄傲。
武警陕西总队渭南支队四中队战士 龚发林：
我跟家人说，你想我的时候你就看看表，看那个表在走，就会想到我在这边执勤。
在“北京时间”里生活，为“北京时间”服务，守时卫士们已经成为了北京时间的一个刻度。五十年来，他们用笔直的身姿丈量着中国伟大发展历程的时间线，当你看到火箭冲天而起、看到军舰扬帆远航，当你乘坐的高铁动车准时发出，你就会想到，有一群年轻人，他们此刻正在不舍分秒，日以继夜，在广袤关中平原上为我们守卫着祖国的时间。
全体官兵：
守时卫士祝全国人民新年快乐，北京时间有我们守护，请祖国和人民放心！"
2019-01-01 15:57:07,【习近平主席新年贺词引热议】中企员工：我们都是追梦人,"[!--begin:htmlVideoCode--]a4275095775c403c80528e6b9087de4c,0,1,news[!--end:htmlVideoCode--]
“我们都在努力奔跑，我们都是追梦人。”2019年到来之际，习近平主席发表新年贺词，既是回顾过去一年奋斗历程和辉煌成就的豪迈宣言，也是新的一年风雨兼程再出发的奋斗序曲——引发海外中企员工、留学生、华侨华人的热烈反响。
坦桑尼亚中资企业工作人员 鲁小强
：我们有幸在“一带一路”的倡议下，公司来到了非洲，来到了世界。和非洲兄弟们一道，我们互利共赢，共筑人类命运共同体。作为一个“追梦人”，我有幸参加到历史潮流中来。
坦桑尼亚中资企业工作人员 刘亚龙
：“一带一路”倡议五年以来我们也在非洲扎根了五年，我们作为一家中国企业，为坦桑当地人民带来了值得信赖的品牌。其次，我也是实现了我的个人价值，希望2019年能再接再厉，越来越好。
乌克兰中国留学生：为祖国感到自豪
中国驻乌克兰大使馆教育处组织当地中国留学生观看了习主席发表新年贺词。留学生们为祖国取得的成就感到自豪，纷纷表示要不忘传统、努力学习，早日报效祖国。
乌克兰中国留学生会主席 蔡垚
：2018年是我国改革开放40周年。经过40年的改革与发展，中国发生了翻天覆地的变化，在世界的地位与影响力也与日俱增。我们是成长在改革开放春风中的一代，也应该继承改革开放的精神，胸怀理想，不断进取。作为青年留学生，我们应该不忘传统，砥砺前行，早日学成，报效祖国。
希腊华商：为祖国的发展成就自豪
在希腊经商多年的希腊华人华侨福建联合总会会长陈锋先生表示，习主席的新年贺词让海外华人了解到了2018年中国建设与发展的巨大成就，让他们感到非常自豪。
希腊华人华侨福建联合总会会长 陈锋
：我们确实感受到了中国综合国力和国际地位的显著提升。还有一点让我特别感动，就是习主席谈到，2018年中国有1000万贫困人口实现了脱贫。我们海外华人华侨有相当一部分也来自于边远地区，我们为家乡面貌的改善和经济的进步而感到自豪，也更加有自信心。"
2019-01-01 15:49:58,【海外学者热议习近平主席新年贺词】习主席贺词高瞻远瞩 亲和温暖,"[!--begin:htmlVideoCode--]a7804383eaef4b928ede15778168e325,0,1,news[!--end:htmlVideoCode--]
众多海外学者在收看了习近平主席发表的新年贺词后表示，习主席的新年贺词高瞻远瞩、亲和温暖，相信追梦的中国在新的一年里将获得更大发展，为世界做出更多贡献。
巴基斯坦：脱贫攻坚 中国经验值得学习
巴基斯坦卓越智库媒体关系部主任马苏德说，习主席在新年贺词中提到中国农村脱贫成果，这表明中国领导人对脱贫攻坚工作的重点关注和努力，中国经验值得所有国家学习。
巴基斯坦卓越智库媒体关系部主任
巴基斯坦卓越智库媒体关系部主任
 
马苏德
：习主席在新年贺词中提到，（在2019年）再使1000多万贫困人口实现脱贫。中国社会转型的经验值得其他国家跟进了解并学习。
巴拿马：“一带一路”促进世界共同发展
巴拿马政府前对外关系顾问、国际问题学者胡里奥·姚表示，习主席在新年贺词中提到，中国维护世界和平、促进共同发展的诚意和善意不会变，将积极推动共建“一带一路”，继续推动构建人类命运共同体——这体现了互利共赢的新时代中国特色大国外交理念，有助于带动和促进世界许多地区共同发展。
巴拿马国际问题学者 胡里奥·姚
：“一带一路”倡议不是在重复过去的成绩和老路，而是强调互联互通。“一带一路”赋予世界许多地区共同发展的机会，现在这种效应已经显现。"
2019-01-01 19:45:09,“我和我的祖国”征文征集活动正式启动,"[!--begin:htmlVideoCode--]a51c3c2333c34dccb2dc12affcb895c1,0,1,news[!--end:htmlVideoCode--]
为庆祝中华人民共和国成立70周年，弘扬爱国主义精神，中宣部、中央文明办、教育部、文化和旅游部、中国文联、中国作协联合开展的“我和我的祖国”征文征集活动正式启动，面向全国征集相关作品。
活动启事在人民网、新华网、“学习强国”学习平台同步推出。启事提出，作品应紧紧围绕庆祝中华人民共和国成立70周年这一主线，深入贯彻习近平新时代中国特色社会主义思想，以“个人”与“国家”的关系为视角，用文艺的形式生动展现在中国共产党领导下国家取得的辉煌成就，生动展现中国人民追求幸福生活努力奋斗的精神风貌。用文艺表达人民群众对祖国的赤子之情，激励和鼓舞全国各族人民更加紧密地团结在以习近平同志为核心的党中央周围，为决胜全面建成小康社会、实现中华民族伟大复兴的中国梦而不懈奋斗。
作品征集时间将持续至2019年6月30日，征集体裁分为文学类、摄影类和短视频类。参与征集的作品必须为原创作品，且此前未在国家正式出版物发表，符合体裁要求。投稿者应对作品拥有完整著作权，并保证其所投送的作品不侵犯第三人的著作权、肖像权、名誉权、隐私权等在内的合法权益。
本次征文征集活动组委会办公室设在中国文联理论研究室，负责统筹协调活动开展。作品征集结束后，组委会办公室邀请相关艺术门类专家学者分别组成评委会进行评审，并按照不同艺术门类进行奖励。优秀作品将在中央主要新闻媒体刊发并结集出版。"
2019-01-01 15:10:06,中央气象台：全国大部将升温 江南华南有弱降水,"[!--begin:htmlVideoCode--]b9ee5767314d47abae9075f03ac14676,0,1,news[!--end:htmlVideoCode--]
2019年的第一天，全国天气相对平稳，据中央气象台监测，今天早晨，南方大部地区气温较昨天有小幅回升。预计未来几天，全国大部地区的气温都陆续缓慢回升，1月4号之后，南方气温将由近期的明显偏低逐渐升至接近常年或略偏高的水平。
降水方面，今明两天，江南、华南等地有弱降水，以小到中雨为主，贵州、湖南中南部、江西中北部、浙江中北部等地有小雪或雨夹雪，贵州东部、湖南南部局地有冻雨，需防范对假日返程、出行的不利影响。此外，3号夜间至5号，南方还将有大范围降水出现，不过由于气温回升，降水的形式将以降雨为主。"
2019-01-01 19:34:25,王沪宁出席“学习强国”学习平台上线仪式并宣布平台启动,"[!--begin:htmlVideoCode--]8984255f81294445ab5e64078473e54d,0,1,news[!--end:htmlVideoCode--]
“学习强国”学习平台上线仪式1月1日在京举行，中共中央政治局常委、中央书记处书记王沪宁出席仪式并宣布平台正式上线。
“学习强国”学习平台由PC端、手机客户端两大终端组成。平台PC端有“学习新思想”“学习文化”“环球视野”等17个板块180多个一级栏目，手机客户端有“学习”“视频学习”两大板块38个频道。
中共中央政治局委员、中宣部部长黄坤明出席上线仪式并讲话。他指出，建设“学习强国”学习平台，是贯彻落实习近平总书记关于加强学习、建设学习大国重要指示精神、推动全党大学习的有力抓手，是新形势下强化理论武装和思想教育的创新探索，是推动习近平新时代中国特色社会主义思想学习宣传贯彻不断深入的重要举措。"
2019-01-01 15:00:20,福建厦门丝路海运航线新年迎“开门红”,"[!--begin:htmlVideoCode--]4dc2ed548ae84dab91b5931d8068cc55,0,1,news[!--end:htmlVideoCode--]
福建“丝路海运”航线是我国首个以航运为主题的“一带一路”国际综合物流服务平台。航线刚刚开通一周，就在新年到来之际，迎来了首个货运高峰。
今天（1月1日）上午，福建厦门港海天码头十分繁忙，一艘来自东南亚航线的达飞蓝鲸轮满载着木材、水果等货物才刚刚进港靠泊，装卸货车已经准备好了服装、鞋帽、机电等1200多标箱产品等待装船，这些货物将出口到新加坡、印尼、马来西亚等“一带一路”沿线国家港口。
据统计，自2018年12月24日开通以来，仅仅一周时间，“丝路海运”已完成16个航次，集装箱吞吐量达到1.06万标箱，其中进口货量占30%，出口货量占70%。
福建丝路海运运营有限公司董事长 陈志平：
对2019年“丝路海运”的运行我们十分看好，充满信心。目前，我们接到了不少航运货运企业加入“丝路海运”联盟的意向，还有已经加入联盟的内贸航商正积极筹备开通“丝路海运”航线。
“丝路海运”是我国首个以航运为主题的“一带一路”国际综合物流服务平台，首批“丝路海运”16条航线，覆盖了13个“一带一路”国家的24个港口，联通东南亚、印巴、非洲、中东、俄罗斯等货运网络。预计到2020年底，“丝路海运”还将与中欧班列衔接，基本形成国际贸易大通道。"
2019-01-01 15:00:04,最高人民法院知识产权法庭今天揭牌,"最高人民法院知识产权法庭今天上午在北京揭牌，这是我国最高审判机关设立的专门的知识产权法庭，审理专利等专业技术性较强的知识产权民事和行政上诉案件。该法庭今天起正式受理案件。
从2019年1月1日起，全国专利等技术类知识产权民事、行政案件将向最高人民法院上诉，统一由最高法知识产权法庭审理。
最高人民法院副院长 罗东川：
按照这个改革和按照我们这个目前的这个管辖呢，主要是负责专利、植物新品种、集成电路布图设计、计算机软件、技术秘密等专业技术性比较强的知识产权的二审案件。
据介绍，最高法知识产权法庭是最高人民法院派出的常设审判机构，设在北京市。知识产权法庭作出的判决、裁定、调解书和决定，是最高人民法院的判决、裁定、调解书和决定。知识产权法庭作为最高法的审判机构，在裁判中可以直接体现最高人民法院的司法理念。
最高人民法院副院长 罗东川：
它首要的意义在于统一知识产权案件的裁判的标准和尺度。它就把这个专利类的知识产权的上诉案件，由分散在32个高级法院审理，集中到最高人民法院知识产权法庭统一来审理。
7大类案件由知识产权法庭审理
那么究竟哪些案件由最高法知识产权法庭审理呢，我们再来通过一个短片了解一下。
根据《最高人民法院关于知识产权法庭若干问题的规定》， 知识产权法庭审理下列案件：
（一）不服高级人民法院、知识产权法院、中级人民法院作出的发明专利、实用新型专利、植物新品种、集成电路布图设计、技术秘密、计算机软件、垄断第一审民事案件判决、裁定而提起上诉的案件；
（二）不服北京知识产权法院对发明专利、实用新型专利、外观设计专利、植物新品种、集成电路布图设计授权确权作出的第一审行政案件判决、裁定而提起上诉的案件；
（三）不服高级人民法院、知识产权法院、中级人民法院对发明专利、实用新型专利、外观设计专利、植物新品种、集成电路布图设计、技术秘密、计算机软件、垄断行政处罚等作出的第一审行政案件判决、裁定而提起上诉的案件；
（四）全国范围内重大、复杂的本条第一、二、三项所称第一审民事和行政案件;
（五）对本条第一、二、三项所称第一审案件已经发生法律效力的判决、裁定、调解书依法申请再审、抗诉、再审等适用审判监督程序的案件；
（六）本条第一、二、三项所称第一审案件管辖权争议，罚款、拘留决定申请复议，报请延长审限等案件；
（七）最高人民法院认为应当由知识产权法庭审理的其他案件。
（央视记者 李文杰）"
2019-01-01 14:57:01,史上最远“邂逅”！“新视野”号探测器飞越“天涯海角”,"[!--begin:htmlVideoCode--]1e24cb1244dc408a9b55ebdd665fa999,0,1,news[!--end:htmlVideoCode--]
美国“新视野”号探测器1日近距离飞越一颗昵称为“天涯海角”的太阳系边缘小天体。这是人类探测史上最遥远的一次星际“邂逅”。
美国东部时间1日零时33分，北京时间今天（1日）13时33分，“新视野”号以每小时约5万公里的速度从距离“天涯海角”3500公里处飞过。此时，“天涯海角”距太阳大约65亿公里，比冥王星还远约16亿公里，从“新视野”号传回的信号需6个多小时才能抵达地球。"
2019-01-01 14:51:26,俄罗斯一居民楼因天然气爆炸垮塌：已致七人遇难 数十人下落不明,"[!--begin:htmlVideoCode--]db680cfb64994725b949bce781d3fc26,0,1,news[!--end:htmlVideoCode--]
当地时间12月31日清晨6点左右，俄罗斯西部车里雅宾斯克州马格尼托哥尔斯克市发生居民楼天然气爆炸事故，造成这栋居民楼一个单元的建筑从上到下全部垮塌。
据俄罗斯媒体援引俄罗斯紧急情况部的消息，截至目前，事故已造成至少7人遇难，另有三、四十人下落不明，可能被埋在废墟下。
俄罗斯总统普京亲自赶往事故现场听取情况汇报。
据俄罗斯紧急情况部网站发布的消息，这次天然气爆炸发生在马格尼托哥尔斯克市西部的一幢10层居民楼。事发后被疏散的居民已在附近学校得到安置。
据幸存者回忆，爆炸发生在这个单元某个低层楼层，在爆炸后几分钟内，楼房并没有发生垮塌，住在高层的部分居民还从阳台不停地向下观望。当听到有人呼喊“打电话叫救护车、消防队”并看到火光后，一些意识到危险的居民才从楼内逃出。随后，这个单元的住宅整体垮塌。
事故幸存者 尤利娅·加夫里洛娃
：我们正在睡觉，我突然觉得自己在下坠，起初我还以为自己在做梦呢，但随后我意识到我真的是醒了，而墙塌了。我母亲尖叫起来，说她喘不上气来，我儿子也在尖叫。
俄罗斯总统普京在事发后乘机抵达马格尼托哥尔斯克市，视察事故现场，并听取车里雅宾斯克州州长的情况汇报。
俄罗斯总理梅德韦杰夫对这次事故中的遇难者表示哀悼，对死者家属表示慰问，并表示政府将采取一切必要措施救治伤者。
救援队借助无人机和嗅探犬昼夜搜救并清理废墟。天气预报显示，入夜后，马格尼托哥尔斯克市的最低气温将降至零下20摄氏度。救援人员担心，随着时间流逝，在废墟下找到生还者的希望会越来越小。　
目前，俄罗斯联邦侦查委员会已对这次事故展开刑事调查。"
