2019-01-02 18:46:57,13岁少年锤杀父母后逃逸被抓获 如何才能遏制未成年人犯罪？,"2018年12月31日晚，湖南衡南县三塘镇，一名2005年出生的嫌疑人在杀害父母后逃离。
据衡南县警方通报，经公安机关初步核查，犯罪嫌疑人罗某出生于2005年（现年13岁），系三塘镇初一在读学生。12月31日18时40分许，因家庭纠纷用锤子先后将其母亲谭某某（现年45岁，系先天性弱智）、父亲罗某某（现年51岁）锤伤后，逃逸现场。经全力抢救，伤者谭某某、罗某某因伤势过重死亡。
最新进展：
罗某已被抓获
有媒体从湖南衡南县官方渠道获悉，事发后嫌疑人罗某曾用其父亲的身份证购票前往云南大理。
1月2日下午，衡南警方在云南大理将其抓获。
因家庭纠纷导致 案发时姐姐在家
办案民警介绍，目前初步预测疑因家庭纠纷导致案发，“他（罗某）的家庭比较特殊，他的母亲和姐姐有先天性弱智。当时在场的2人已经死亡，他在逃。他姐姐当时在家，后来找家里亲戚反映，随后亲戚报案。”
目前，当地党委政府已安排专人负责死者家属的善后安抚事宜，警方将及时通报案件进展。
[!--begin:htmlVideoCode--]41cda34b96cc39eb652714388e16551d,0,1,news[!--end:htmlVideoCode--]
案件被报道后，不少网友对这一悲剧表示痛心：
同时也有不少网友表示，此案中未成年人杀害父母的行为很可能受到了前段时间“湖南12岁男孩弑母”案件的影响。
相关案件：
十二岁男童弑母后返回学校
网友们提到的另一起“十二岁男童弑母”案件，就发生在短短一个月之前。
2018年12月2日晚间，湖南省沅江泗湖山镇一名12岁的小学六年级男生吴某康因不满母亲管教太严，持刀将母亲砍了20余刀，致其母亲当场死亡。
[!--begin:htmlVideoCode--]1431cd11ed35d4fdd43f4bcc6c297248,0,1,news[!--end:htmlVideoCode--]
点击这里，回顾案件
案情查明后，吴某仍旧表现得若无其事，他承认自己错了，但不是什么大错，
“我又没杀别人，我杀的是我妈。”
此案中，不仅12岁男童杀害母亲且毫无悔意的行为令人发指，另外此案的判决结果也引发社会的激烈讨论：
由于男童吴某只有12岁，还未达到负刑事责任的年龄，因此被释放并返回学校继续上学。
   
12岁男孩弑母后不仅不承担任何责任，甚至还返回学校上学。不少网友认为，正是这样的处理结果给其他未成年人带来了错误的示范和暗示。
那么，年龄仍未达到14岁的未成年人犯罪后该如何惩罚？是否只有“释放由家长监管”这一条路可走？答案当然是否定的。
“政府收容教养”如何才能落到实处？
我国刑法规定：“因不满十六周岁不予刑事处罚的，责令他的家长或者监护人加以管教”“在必要的时候，也可以由政府收容教养”。预防未成年人犯罪法也有类似规定：“因不满十六周岁不予刑事处罚的，责令他的父母或者其他监护人严加管教；在必要的时候，也可以由政府依法收容教养”。
也就是说，未成年人犯罪后，除了家长“管教”外，“政府收容教养”也是应对措施。此前曾引起社会关注的“李双江之子李天一寻衅滋事”案件中，公安机关就曾判定李某由政府收容教养１年。
然而，现实中的“收容教养”措施，却有不少问题。
首先，收容教养的条件过于模糊。
尽管刑法规定了“必要的时候”，但究竟什么时候才属于“必要”，却没有明确的法律规定，因此影响了实践操作。
第二，执行收容教养场所不够统一。
有的地方将收容教养人员送进工读学校，有的则是在少年犯管教所。而工读学校的招生对象是“十二周岁至十七周岁有违法或轻微犯罪行为”“不适宜在原校，但又不够少年收容教养或刑事处罚条件的中学生”。由此看来，收容教养在工读学校执行并不合适。
此外，从实践来看，收容教养的适用并不多见。这其中尽管有收容教养制度不够健全完善的因素，但从根子上看，则与应对未成年人犯罪的理念相对滞后不无关系。
未成年人犯罪入刑年龄是否应该下调？
一个月内接连发生未成年人杀害父母的恶性案件，这让不少网友再次建议：
下调未成年人犯罪入刑年龄。
近两年，有关“是否应该下调未成年人犯罪入刑年龄”的讨论一直在进行。针对《未成年人保护法》是否应该进行调整的问题，社会观点则分为两派。
部分建议“从14周岁降低至12周岁”的学者指出，我国现在儿童辨认和控制能力有较大提高，部分施害的未成年人在作案时展示的辨识能力、心智发育程度甚至超过一般成年人的水准，因此入刑年龄应该下调。
而另一部分人认为，光靠降低刑事责任年龄，不仅不能有效控制犯罪，而且可能制造出更多严重犯罪行为，因此应从其他方面入手干预未成年人犯罪。
那么，世界各国如何处理未成年人犯罪？是否值得我们借鉴？
俄罗斯：未成年人法庭和取消前科制度
在俄罗斯，未成年人刑事诉讼政策的基础在于未成年人法庭的运作。早在1910年圣彼得堡就成立了第一个未成年人法庭，其工作重点是将未成年人的制裁与惩罚迅速转移到教育和恢复权利方面。此外，俄罗斯法律规定，只要未成年人在规定的期限内没有重新犯罪，即取消刑事前科，目的在于预防新的犯罪发生。
澳大利亚：未成年人改过会和社区服务令
在澳大利亚，对于罪行较重但已经认罪且悔过态度较好的未成年人，警方会将其交送给未成年人改过会。改过会专门聘请在社区内有威望而且具有专业知识的人士兼职担任调查官，来对未成年人的犯罪行为进行调查并制定处罚措施。只有情节非常严重且拒不认罪的犯罪者，才会在法庭进行判决。普遍的处罚方式是进行社区服务令，目的是让孩子真正的意识到违法对于整个社会造成的困扰问题。
    
德国：少管所改造和职业培训
针对未成年人犯罪问题，德国有专门的《青少年法庭法》和《少管所法》或者说是《青年年监狱法》等法律。未成年犯罪嫌疑人可被依法剥夺6个月到5年的自由，送入少管所接受改造，少管所通常有社会学家和心理学家负责对其进行思想教育，让其学会遵纪守法。最重要的是接受职业技能方面的培训以便出去之后能够尽快的重新融入社会，避免因无所事事、游手好闲而再次走上犯罪的道路。
短时间内接连发生的两起未成年人恶性犯罪案件，不仅造成了两个家庭的悲剧，更给社会带来极坏的影响。让违法者付出代价，才能有效遏制未成年人犯罪现象。更为关键的是，任何对于未成年罪犯的惩罚，也都应是以教育和改造为最终目的。如何更好的处理未成年人犯罪问题，我们仍需探索。
来源：南方都市报（ID：nddaily）、中青评论（撰稿：欧阳晨雨）、澎湃新闻、凤凰资讯、法律快车网、新浪微博等"
2019-01-02 18:19:29,国际奥委会主席巴赫：俄奥委会已因兴奋剂问题接受处罚,"[!--begin:htmlVideoCode--]2ace62ca2ad04cbface10fdba1a7de54,0,1,news[!--end:htmlVideoCode--]
国际奥委会主席巴赫1日表示，俄罗斯奥委会已经因为兴奋剂问题接受了相关处罚。
当天早些时候，世界反兴奋剂机构对外表示，俄罗斯方面未能在2018年12月31日这一指定最后期限之前提供莫斯科反兴奋剂实验室的有关资料和数据。
针对此事，巴赫通过一份声明表示：“在平昌，我们已经就俄罗斯在2014年索契冬奥会上出现的兴奋剂问题做出了禁赛处罚。根据责任和情况的不同，国际奥委会对相关方面和人员做出了不同的处罚。俄罗斯奥委会已经接受了处罚。”"
2019-01-02 18:26:41,【《告台湾同胞书》发表40周年】习主席重要讲话引发热烈反响,"[!--begin:htmlVideoCode--]771db5d032224b53a4bc108c35d50830,0,1,news[!--end:htmlVideoCode--]
中共中央总书记、国家主席、中央军委主席习近平今天（2日）在《告台湾同胞书》发表40周年纪念会上的重要讲话，引发与会代表的热烈反响。与会代表认为，这一讲话全面阐述了新时代推进祖国和平统一的重大政策主张，是指引新时代对台工作的纲领性讲话。
习近平在讲话中用两个“无法改变”和两个“无法阻挡”，阐述祖国必须统一，也必然统一，引起与会代表强烈共鸣。
与会代表 全国台湾研究会副会长 汪毅夫
：在习主席的讲话里，争取祖国和平统一的大政方针和国家必须统一、也必定统一的坚定信念，比铁还硬，比钢还强，我们每一个中国人都应该坚持不懈地投身于、致力于祖国和平统一和实现祖国国家统一的这样一个伟大事业。
与会代表 台盟中央常委 潘新洋
：台湾的前途在于国家统一，台湾民众的福祉系于国家统一，两岸同胞听到总书记这样的讲话，一定很受鼓舞。未来两岸统一是人心所向，大势所趋，势不可挡。
习近平在讲话中，就推动两岸关系和平发展，推进祖国和平统一进程提出五点主张，明确探索“两制”台湾方案，丰富和平统一实践。代表们表示，这体现了海纳百川、有容乃大的中华智慧，既充分考虑台湾现实情况，又有利于统一后台湾长治久安。
与会代表 台盟中央两岸关系交流委员会主任 吴艺煤
：总书记的这五点（主张），为我们指明了明确的方向。我印象比较深的就是探索“两制”的台湾方案，特别向台湾的乡亲传递出什么呢，传递出私人财产、宗教信仰要得到保障，实际这是一国两制的内容。
与会代表 海峡两岸关系协会副会长 孙亚夫
：今后我们可以在认同一个中国、坚持“九二共识”的基础上，进行各党派社会各界人士的协商，这是一个完全新的主张。不管民进党当局不认同“九二共识”，其他无法进行，或者是说某个政党不愿意解决政治分歧问题，不愿意协商，我们可以跟台湾各党派、各界人士来进行协商，这样就会大大地推动两岸发展。
习近平强调，统一是历史大势，是正道。“台独”是历史逆流，是绝路。代表们认为，两岸同胞应共担民族大义，坚决反对和遏制“台独”分裂图谋和行径，推动两岸关系和平发展，共同开创中华民族伟大复兴的美好前景。
与会代表 北京医科大学原副校长 魏丽惠
：特别谈到我们将为和平统一、一国两制开放最大的空间，而不给“台独”任何空间，也反映了我们坚决反对“台独”，任何企图分裂中国的势力都是没有希望的。
与会代表 全国台联副会长 纪斌
：总书记强调心灵契合是我们解决台湾问题实现祖国统一的最佳方式和唯一的方式，强调青年是祖国的未来，青年要肩负民族复兴的责任。所以我想总书记的这次重要讲话和十八大以来习总书记对台工作的重要论述，一脉相承，又达到了新的高度。"
2019-01-02 17:11:24,国家市场监管总局对扑尔敏原料药企业实施垄断行为依法处罚1243万元,"2018年6月，媒体报道扑尔敏原料药短期之内价格快速上涨，导致部分药品停产，引起社会广泛关注。2018年7月，市场监管总局在外围调查的基础上对相关扑尔敏原料药企业立案调查。调查发现，河南九势制药股份有限公司（以下简称河南九势）是国内最大的扑尔敏原料药生产企业，湖南尔康医药经营有限公司（以下简称湖南尔康）自2018年以来获得扑尔敏原料药唯一进口代理资质。经研究论证，湖南尔康和河南九势在扑尔敏原料药市场具有市场支配地位。2018年2月以来，在湖南尔康主导下，两家涉案企业密切联系，相互配合，实施了滥用市场支配地位行为，包括：以不公平高价向下游经营者销售扑尔敏原料药；向下游经营者销售扑尔敏原料药时搭售相关药用辅料；以“无货”为由拒绝向下游经营者供应扑尔敏原料药，或提出缴纳高额保证金、将成药回购统一销售、提高成药价格并分成等下游经营者无法接受的条件，变相拒绝供应扑尔敏原料药。 
涉案企业上述行为违反了《中华人民共和国反垄断法》有关规定。市场监管总局于近日依法作出行政处罚，责令两家涉案企业停止违法行为；对湖南尔康没收违法所得239.47万元，处以上一年度销售额8%的罚款计847.94万元；对河南九势处以上一年度销售额4%的罚款计155.73万元。对两家涉案企业罚没共计1243.14万元。 
扑尔敏作为原料药被广泛用于生产2000多种感冒和过敏类药物制剂，包括鼻炎片、维C银翘片等销量较大的常用药品。两家涉案企业实施上述滥用市场支配地位行为，性质严重、危害程度较深。一是助推扑尔敏原料药价格上涨。作为最主要的扑尔敏原料药供应企业，涉案企业行为导致扑尔敏原料药供应紧张，价格上涨。二是严重破坏市场公平竞争。涉案企业行为损害下游经营者利益，使相关竞争者不能有效参与市场竞争，具有明显的排除、限制竞争效果。三是社会影响恶劣。扑尔敏原料药是生产2000余种常用药重要原料，涉案企业行为导致扑尔敏原料药供应短缺、价格大幅上涨，部分下游厂商减产停产，损害了广大患者利益，产生了恶劣的社会影响。在接受反垄断调查后，两家涉案企业已主动整改，及时纠正了违法行为，并恢复对扑尔敏原料药的正常供应。 
国家市场监管总局表示，目前，我国原料药领域垄断行为多发，导致下游药品涨价或短缺。市场监管总局将持续加强原料药领域反垄断执法，严厉打击垄断涨价等各类垄断行为，坚持从快、从重处理，维护原料药市场公平竞争秩序，保护相关经营者和广大患者的合法权益。 （央视记者 王婧）"
2019-01-02 17:02:44,外交部：中方支持朝方继续坚持无核化立场,"据报道，朝鲜领导人金正恩在新年贺词中表示随时愿与特朗普总统会面，并重申了实现半岛无核化意志。金正恩还向韩国总统文在寅致亲笔新年贺信，表示将积极寻求机会访韩。也有报道称，金正恩也向特朗普传递了与朝美对话有关的信函信息。在今天（2日）的中国外交部例行记者会上，发言人陆慷表示，中方充分肯定朝方为实现半岛无核化所采取的一系列重要举措，鼓励和支持朝美双方继续开展对话并取得积极成果。
陆慷表示，过去一年来，朝鲜半岛局势发生重要和积极变化，半岛问题重回对话谈判轨道，北南关系实现全面改善发展。
外交部发言人 陆慷：
中方充分肯定朝方为实现半岛无核化所采取的一系列重要举措，支持朝方继续坚持无核化立场、坚持和平对话，支持朝美以及朝韩双方延续良好互动势头，继续互释善意、巩固互信、改善关系，推动半岛无核化和半岛问题政治解决进程。
陆慷表示，正如习近平主席12月29日应约同美国总统特朗普通话时所指出的，中方鼓励和支持朝美双方继续开展对话并取得积极成果。
外交部发言人 陆慷：
我们希望朝美双方尊重和照顾彼此合理关切，新的一年能在推进朝鲜半岛无核化和构建朝鲜半岛和平机制进程方面取得积极进展。中方将继续为此发挥自己的作用。（央视记者 申杨）"
2019-01-02 16:43:01,法国游乐设施故障 游客被困数十米高空8小时,"[!--begin:htmlVideoCode--]d9bc108267eb450cbfc5322a99b23924,0,1,news[!--end:htmlVideoCode--]
新年前夕，法国西部雷恩市一处游乐园设施发生故障，导致8名游客被困在50多米的空中长达8小时。
据报道，该游乐设施于当地时间新年前一天晚上8点半左右突然发生故障，当时游客乘坐的座椅正好被升至游乐设施的最高点，却突然卡住无法操控。
获救乘客：
我们的座椅被升至最高点时离地面差不多50米的位置突然就不动了，我在空中等了七八个小时。
据报道，被困游客主要是青少年，年龄最小的是13岁。事发后，相关部门派出消防员并出动直升机进行救援。经过数个小时的救援，在新年第一天的凌晨，这8名被困游客终于全部被成功救出安全返回地面。
获救乘客：
后来直升机来了，消防员来了，在这里我要感谢所有的消防员和现场的人，帮助我们的不仅是消防员，现场的人也一直陪着我们，给我们很大支持。"
2019-01-02 16:42:47,【《告台湾同胞书》发表40周年】中国和平统一促进会香港总会理事长：习主席讲话为祖国统一指明方向,"[!--begin:htmlVideoCode--]d022ebe4cdb84b0c9391860fa2548fff,0,1,news[!--end:htmlVideoCode--]
习近平主席今天（2号）上午，在《告台湾同胞书》发表40周年纪念会上发表的重要讲话，在香港引起热烈反响。中国和平统一促进会香港总会理事长卢文端表示，重要讲话为实现祖国统一指明了方向。
2号上午，中国和平统一促进会香港总会理事长卢文端和部分同事在会议室，聚精会神地收看了习主席的重要讲话。
中国和平统一促进会香港总会理事长 卢文端
：习主席的讲话响起了多次的掌声。他阐述了两岸的关系，得到了大家的认同。他也说台湾的问题随着中华民族的伟大复兴会终结，习主席的讲话阐明了两岸发展的方向，主要就是说“和平统一，一国两制”。“一国两制”也是香港的最大优势。香港“一国两制”的成功，也就是给台湾做了一个示范作用。
习近平主席在讲话中提到，“一国两制”在台湾的具体实现形式会充分考虑台湾现实情况，会充分吸收两岸各界意见和建议，会充分照顾到台湾同胞利益和感情。卢文端认为习主席的这句话给台湾同胞吃了定心丸。
中国和平统一促进会香港总会理事长 卢文端
：习主席讲话也阐明了，今后统一之后，台湾的同胞的利益可以得到保障，这就给台湾同胞吃了一个定心丸。习主席的讲话，让我们看到两岸关系的未来，也对两岸关系的和平发展看到了希望。习主席也肯定我们港澳同胞对台工作，港澳同胞一定会跟着习主席的方向，努力地推动两岸发展，为两岸的和平统一做出应有的贡献。"
2019-01-02 16:42:22,广东5年内全面禁猎野生鸟类,"[!--begin:htmlVideoCode--]5427d13fb57b4c8b9309f5997378676c,0,1,news[!--end:htmlVideoCode--]
从今年1月1日起，广东省5年内全面禁猎野生鸟类，一旦涉及使用捕鸟网、鸟类电子诱捕装置或者捕猎20只以上野生鸟类等行为，都会面临入刑。
广东是候鸟的主要迁徙通道和聚集地之一。过去，广东林业部门对抓捕、出售和运输野生鸟类等行为作出过相关规定，但是在实际处罚过程中往往会更加偏向出售和运输环节。从今年起则加强了对捕鸟行为的处罚力度，明确了在5年全面禁捕期内，在野外以任何方式捕鸟都属于触犯法律，捕猎达到一定数量的，则属于触犯刑法。
广东省林业局野生动植物保护处副调研员 梁晓东：
如果在禁猎区禁猎期内猎捕20只以上的野生鸟类，或者是在这个禁猎区禁猎期内使用我们禁止使用的工具，比如张网、捕鸟网或是电子诱捕装置、诱鸟器，这些都要入刑，追究刑事责任。
五年禁猎期满后，广东省政府将根据实际情况决定是否延长禁猎期限。此外，广东省还将建立省级打击野生动植物非法贸易部门间 联席会议制度，负责研究制定野生动植物保护监管措施、部署重点工作，并通过各有关部门加强协调配合，严厉打击非法猎捕、捕捞、人工繁育、杀害、出售、购买、利用、运输、携带、走私保护野生动物及其制品的违法行为，接受所有对于捕鸟行为的举报。
广东省林业局野生动植物保护处副调研员 梁晓东：
只要发现野外有人猎捕野生鸟类，都可以打110，或者是向当地主管部门进行举报。"
2019-01-02 16:40:43,云南大理：洱海今年实行全年封湖禁渔,"为有效保护和恢复洱海生态环境，优化洱海生态结构，云南省大理市日前印发《大理市人民政府关于2019年洱海全湖封湖禁渔的通告》，宣布从2019年1月1日起对洱海实行全年封湖禁渔。
通告自2019年1月1日起施行，有效期至2019年12月31日。禁渔期间，洱海全湖禁止一切形式的捕捞作业。对银鱼实行特许生态捕捞，捕捞时间、捕捞区域及捕捞方式由大理市洱海保护管理机构根据监测情况制定具体捕捞方案按程序报批后执行。
通告明确，禁渔期间，禁止在洱海湖区1966米界桩范围内放置一切捕捞渔具，一经查获，予以没收。禁止在沿湖集市、水产品加工厂储存、晾晒、加工和收售洱海鱼虾或用人工养殖鱼类冒充洱海鱼欺诈消费者，一经查获，予以没收；禁止在沿湖集市、道路两旁粘贴、悬挂加工销售洱海鱼广告，一经查获，按有关规定给予处罚。
根据通告，封湖禁渔期间，阻碍执法人员依法执行公务，侮辱、谩骂、殴打、寻衅报复执法人员的，由公安机关依据《中华人民共和国治安管理处罚法》规定予以处罚；构成犯罪的，移交司法机关依法追究刑事责任。（央视记者 崔晨韬 陈政）"
2019-01-02 16:51:26,外交部：美方不得实施有关法案涉台内容,"日前，美“2018年亚洲再保证倡议法案”签署成法。该案包括要求加强美台官方交往和军事联系等涉台内容，不具有法律约束力。对此，中国外交部发言人陆慷在今天（2日）的外交部例行记者会上表示，中方坚决反对这种粗暴干涉中国内政的做法，敦促美方不得实施法案有关涉台内容。
陆慷表示，上述法案严重违反一个中国原则和中美三个联合公报规定，粗暴干涉中国内政，中方对美方执意签署该案表示强烈不满和坚决反对，已向美方提出严正交涉。
外交部发言人 陆慷：
我愿提请美方注意，今天上午，习近平主席在《告台湾同胞书》发表40周年纪念大会上的重要讲话中郑重强调，台湾问题是中国的内政，事关中国核心利益和中国人民民族感情，不容任何外来干涉。我们敦促美方恪守一个中国原则和中美三个联合公报规定，不得实施法案有关内容，慎重妥善处理涉台问题，以免损害中美关系大局和台海和平稳定。（央视记者 申杨）"
2019-01-02 19:36:30,《告台湾同胞书》发表40周年纪念会在京隆重举行 习近平出席纪念会并发表重要讲话,"[!--begin:htmlVideoCode--]d05d2d6bc14b4b2ab11e32baf904ad9c,0,1,news[!--end:htmlVideoCode--]
《告台湾同胞书》发表40周年纪念会2日上午在人民大会堂隆重举行。中共中央总书记、国家主席、中央军委主席习近平出席纪念会并发表重要讲话，代表祖国大陆人民，向广大台湾同胞致以诚挚的问候和衷心的祝福。
中共中央政治局常委、全国人大常委会委员长栗战书出席纪念会。中共中央政治局常委、全国政协主席汪洋主持。
上午10时许，习近平等领导同志进入会场。全体起立，高唱国歌。
习近平在讲话中指出，1949年以来，中国共产党、中国政府、中国人民始终把解决台湾问题、实现祖国完全统一作为矢志不渝的历史任务。我们团结台湾同胞，推动台海形势从紧张对峙走向缓和改善、进而走上和平发展道路，两岸关系不断取得突破性进展。
习近平强调，两岸关系发展历程证明：台湾是中国一部分、两岸同属一个中国的历史和法理事实，是任何人任何势力都无法改变的！两岸同胞都是中国人，血浓于水、守望相助的天然情感和民族认同，是任何人任何势力都无法改变的！台海形势走向和平稳定、两岸关系向前发展的时代潮流，是任何人任何势力都无法阻挡的！国家强大、民族复兴、两岸统一的历史大势，更是任何人任何势力都无法阻挡的！
习近平指出，回顾历史，是为了启迪今天、昭示明天。祖国必须统一，也必然统一。这是70载两岸关系发展历程的历史定论，也是新时代中华民族伟大复兴的必然要求。两岸中国人、海内外中华儿女理应共担民族大义、顺应历史大势，共同推动两岸关系和平发展、推进祖国和平统一进程。
习近平就推动两岸关系和平发展、实现祖国统一提出5点主张。
第一，携手推动民族复兴，实现和平统一目标。民族复兴、国家统一是大势所趋、大义所在、民心所向。一水之隔、咫尺天涯，两岸迄今尚未完全统一是历史遗留给中华民族的创伤。两岸中国人应该共同努力谋求国家统一，抚平历史创伤。台湾前途在于国家统一，台湾同胞福祉系于民族复兴。两岸关系和平发展是维护两岸和平、促进两岸共同发展、造福两岸同胞的正确道路。两岸关系和平发展要两岸同胞共同推动，靠两岸同胞共同维护，由两岸同胞共同分享。两岸同胞要携手同心，共圆中国梦，共担民族复兴的责任，共享民族复兴的荣耀。台湾问题因民族弱乱而产生，必将随着民族复兴而终结。
第二，探索“两制”台湾方案，丰富和平统一实践。“和平统一、一国两制”是实现国家统一的最佳方式，体现了海纳百川、有容乃大的中华智慧，既充分考虑台湾现实情况，又有利于统一后台湾长治久安。“一国两制”在台湾的具体实现形式会充分考虑台湾现实情况，会充分吸收两岸各界意见和建议，会充分照顾到台湾同胞利益和感情。两岸同胞是一家人，两岸的事是两岸同胞的家里事，当然也应该由家里人商量着办。和平统一，是平等协商、共议统一。两岸双方应该本着对民族、对后世负责的态度，凝聚智慧，发挥创意，聚同化异，争取早日解决政治对立，实现台海持久和平，达成国家统一愿景，让我们的子孙后代在祥和、安宁、繁荣、尊严的共同家园中生活成长。在一个中国原则基础上，台湾任何政党、团体同我们的交往都不存在障碍。以对话取代对抗、以合作取代争斗、以双赢取代零和，两岸关系才能行稳致远。我们郑重倡议，在坚持“九二共识”、反对“台独”的共同政治基础上，两岸各政党、各界别推举代表性人士，就两岸关系和民族未来开展广泛深入的民主协商，就推动两岸关系和平发展达成制度性安排。
第三，坚持一个中国原则，维护和平统一前景。一个中国原则是两岸关系的政治基础。坚持一个中国原则，两岸关系就能改善和发展，台湾同胞就能受益。背离一个中国原则，就会导致两岸关系紧张动荡，损害台湾同胞切身利益。统一是历史大势，是正道。“台独”是历史逆流，是绝路。广大台湾同胞具有光荣的爱国主义传统，是我们的骨肉天亲。我们坚持寄希望于台湾人民的方针，一如既往尊重台湾同胞、关爱台湾同胞、团结台湾同胞、依靠台湾同胞，全心全意为台湾同胞办实事、做好事、解难事。中国人不打中国人。我们愿意以最大诚意、尽最大努力争取和平统一的前景，因为以和平方式实现统一，对两岸同胞和全民族最有利。两岸同胞要共谋和平、共护和平、共享和平。
第四，深化两岸融合发展，夯实和平统一基础。两岸同胞血脉相连。亲望亲好，中国人要帮中国人。我们对台湾同胞一视同仁，将继续率先同台湾同胞分享大陆发展机遇，为台湾同胞台湾企业提供同等待遇，让大家有更多获得感。和平统一之后，台湾将永保太平，民众将安居乐业。有强大祖国做依靠，台湾同胞的民生福祉会更好，发展空间会更大，在国际上腰杆会更硬、底气会更足，更加安全、更有尊严。我们要积极推进两岸经济合作制度化，打造两岸共同市场，为发展增动力，为合作添活力，壮大中华民族经济。
第五，实现同胞心灵契合，增进和平统一认同。国家之魂，文以化之，文以铸之。两岸同胞同根同源、同文同种，中华文化是两岸同胞心灵的根脉和归属。人之相交，贵在知心。不管遭遇多少干扰阻碍，两岸同胞交流合作不能停、不能断、不能少。两岸同胞要共同传承中华优秀传统文化，推动其实现创造性转化、创新性发展。两岸同胞要交流互鉴、对话包容，推己及人、将心比心，加深相互理解，增进互信认同。要秉持同胞情、同理心，以正确的历史观、民族观、国家观化育后人，弘扬伟大民族精神。
习近平指出，国家的希望、民族的未来在青年。两岸青年要勇担重任、团结友爱、携手打拼。我们热忱欢迎台湾青年来祖国大陆追梦、筑梦、圆梦。两岸中国人要精诚团结，携手同心，为同胞谋福祉，为民族创未来。
习近平强调，世界上只有一个中国，坚持一个中国原则是公认的国际关系准则，是国际社会普遍共识。国际社会广泛理解和支持中国人民反对“台独”分裂活动、争取完成国家统一的正义事业。中国政府对此表示赞赏和感谢。中国人的事要由中国人来决定。台湾问题是中国的内政，事关中国核心利益和中国人民民族感情，不容任何外来干涉。
习近平强调，中国的统一，不会损害任何国家的正当利益包括其在台湾的经济利益，只会给各国带来更多发展机遇，只会给亚太地区和世界繁荣稳定注入更多正能量，只会为构建人类命运共同体、为世界和平发展和人类进步事业作出更大贡献。
习近平最后说：历史不能选择，现在可以把握，未来可以开创。新时代是中华民族大发展大作为的时代，也是两岸同胞大发展大作为的时代。前进道路上不可能一帆风顺，但只要我们和衷共济、共同奋斗，就一定能够共创中华民族伟大复兴美好未来，就一定能
够
完成祖国统一大业。
汪洋在主持纪念会时说，习近平总书记发表的重要讲话，全面回顾了新中国成立70年来特别是全国人大常委会发表《告台湾同胞书》40年来两岸关系的发展历程，全面阐述了我们立足新时代、推进祖国和平统一的重大政策主张。讲话深刻昭示了两岸关系发展的历史大势，科学回答了在民族复兴新征程中如何推进祖国和平统一的时代命题，具有重大指导意义。我们要认真学习领会、深入贯彻落实，更加紧密地团结在以习近平同志为核心的党中央周围，不忘初心，牢记使命，共同致力两岸关系和平发展，为完成祖国和平统一大业不懈奋斗。
纪念会上，中共中央政治局委员、全国人大常委会副委员长王晨，全国政协副主席、台湾民主自治同盟中央主席苏辉，中华全国妇女联合会副主席、书记处第一书记黄晓薇，中共中央台湾工作办公室、国务院台湾事务办公室主任刘结一先后发言。
部分中共中央政治局委员，中央书记处书记，全国人大常委会、国务院、全国政协、中央军委有关领导同志出席纪念会。
中央党政军群各部门和北京市主要负责同志，各民主党派中央、全国工商联主要负责人及对台工作机构主要负责人，台胞、台属代表，涉台专家学者代表，首都各界群众代表，解放军和武警部队官兵代表等约600人参加纪念会。"
2019-01-02 15:58:28,商务部办公厅关于取消39项国内贸易行业标准计划项目的通知,"为切实加强国内贸易行业标准制修订计划项目管理，推动流通标准化建设有序、高效、顺利开展，根据《商务领域标准化管理办法（试行）》有关规定，经对未完成的国内贸易行业标准计划项目进行清理，决定取消《儿童摄影业经营规范》等39项行业标准计划项目。（央视记者 刘颖 戈晓威）
商务部办公厅关于取消39项国内贸易行业标准计划项目的通知>>全文"
2019-01-02 16:24:45,2018年印尼共发生11500多次地震和余震  比2017年多了将近一倍,印尼国家减灾署发言人苏托博说，2018年发生了超过11500次地震和余震，比2017年的6500次多了将近一倍。受灾人数1020万人，其中3349人死亡、1432人失踪、2万1千零64人受伤。到目前为止，灾难造成的损失仍然无法计算。（央视记者 贾建京）
2019-01-02 15:38:18,韩方欢迎金正恩新年贺词表态,"[!--begin:htmlVideoCode--]c80cb8bd4ed84dbd861cbb1257b44817,0,1,news[!--end:htmlVideoCode--]
1月1日，韩国总统府青瓦台以及统一部等方面对于此前朝鲜最高领导人金正恩在新年贺词中强调半岛完全无核化，构建半岛永久和平以及推进北南关系等表态表示欢迎。
青瓦台及统一部均表示欢迎
据韩联社报道，韩国总统府青瓦台发言人金宜谦1日表示，金正恩在新年贺词中，体现出了朝方希望发展韩朝关系，改善朝美关系的意志。金宜谦说，期待在新的一年里，朝方这一坚定意志能推动半岛局势向积极方向发展。
当天，韩国统一部也发表声明，欢迎金正恩在新年贺词中作出的构建半岛永久和平等表态。声明说，韩国政府今后将与韩国人民共同努力，推动韩朝之间的和解与合作，推动韩朝关系不断向前发展。
文在寅：努力实现不可逆转的和平
韩国总统文在寅1日也在个人社交网站上发文，称将尽最大努力让和平红利惠及民众，实现不可逆转的和平。"
